NoC,Code,Rain,Wind
17,58236,28.7,8
17,58236,32.2,9
17,58236,84.4,8.7
17,58236,46.6,9
17,58236,28.1,8
17,58236,50,11
17,58236,88.4,10.3
17,58236,170.1,8.7
17,58236,63.7,8
17,58236,98.9,8.3
17,58236,126,11.3
17,58236,55.2,8
17,58236,29.1,9.7
17,58236,42.8,8.7
17,58236,145.1,11
17,58236,65.2,9.3
17,58236,36.5,8
17,58236,82.4,8
17,58236,45.5,10
17,58236,34.8,8
17,58236,28.6,9
17,58236,31,8.7
17,58236,32.6,8
17,58236,81.2,8
17,58236,64.9,11.3
17,58236,121.7,9
17,58236,39.9,9
17,58236,26.5,8.4
17,58236,166.3,9.1
17,58236,34.6,9.7
17,58236,27.1,8.3
17,58236,73,10.1
17,58236,172.4,9.7
17,58236,32.3,8.3
17,58236,49.6,9.9
17,58236,36.2,8.4
17,58236,29.4,8
17,58236,34,8.2
17,58236,93.3,10.3
17,58236,39.2,8
17,58236,46.6,12.3
17,58236,179.6,18
17,58236,31.3,9
17,58236,43.7,10.3
17,58236,44,11.7
17,58236,63.7,9.3
17,58236,46.7,8
17,58236,94.4,10.7
17,58236,51.6,9.7
17,58236,26.4,9
17,58236,29.2,11.7
17,58236,28,8.3
17,58236,37.6,9
17,58236,39.4,16
17,58236,38.8,12
17,58236,65.7,9.3
17,58236,69.2,9.3
17,58236,30.2,11
17,58236,84.4,9
17,58236,41.9,9
17,58236,79.9,11.3
17,58236,36.7,8.3
17,58236,26.4,8.3
17,58236,30.2,8
17,58236,76.4,17.7
17,58236,28.9,12.7
17,58236,30.8,10.3
17,58236,111.6,9
17,58236,44.3,11
17,58236,58.8,11
17,58236,31,8.7
17,58236,110.8,8.7
17,58236,109.1,10.3
17,58236,29.4,8.7
17,58236,26.5,12.3
17,58236,95.3,9.2
17,58236,84.2,9.9
17,58236,27.1,8.8
17,58236,51.5,10.5
17,58236,41,9.4
17,58236,32.4,10.4
17,58236,52.8,8.1
17,58236,61.2,11.2
17,58236,121.2,8.8
17,58236,33.7,9.4
17,58236,45.2,8.8
17,58236,109.9,13.7
17,58236,28,13.6
17,58236,27,13.9
17,58236,49.3,9
17,58236,41.1,9.8
17,58236,29.6,11.7
17,58236,33.8,9.5
18,58238,30.9,9.2
18,58238,49.9,14.4
18,58238,26.2,12.3
18,58238,27.1000000000001,11.8
18,58238,36,13.1
18,58238,172.5,10.6
18,58238,27.1,11
18,58238,25.6,11
18,58238,78.3,8.5
18,58238,30.3,12.7
18,58238,26.2,8
18,58238,44.3,8
18,58238,35.1,9
18,58238,150,9
18,58238,133.2,8.6
18,58238,47,8
18,58238,30.8,10
18,58238,52.3,10
18,58238,28.9,8.1
18,58238,26.8,12
18,58238,43.7,15.5
18,58238,43.5,13.6
18,58238,26.7,8
18,58238,33.3,13.4
18,58238,52.7,13.4
18,58238,34.7,15.8
18,58238,43.5,13.7
18,58238,105.6,9.3
18,58238,33.6,8
18,58238,104.7,9
18,58238,53.7,9
18,58238,169.3,15.3
18,58238,28.4,11.2
18,58238,26.4,13
18,58238,179.3,8
18,58238,82.2,9.3
18,58238,54.7,11.7
18,58238,35.5,21
18,58238,53.4,11
18,58238,58.2,8.3
18,58238,65.3,10
18,58238,81.7,9.7
18,58238,43.3,9.3
18,58238,34.4,10
18,58238,28.1,8.7
18,58238,36.6,8.3
18,58238,32.7,11
18,58238,42.2,9
18,58238,59.8,8.7
18,58238,31.8,8
18,58238,41.9,10
18,58238,77.8,11.3
18,58238,49.2,11.7
18,58238,42.3,9
18,58238,63.3,16
18,58238,60.1,9
18,58238,107.8,12
18,58238,53.8,18.5
18,58238,35,9
18,58238,59.8,13
18,58238,26,9
18,58238,42.6,18.7
18,58238,33.5,10
18,58238,134.7,11.3
18,58238,109.6,10
18,58238,36.9,10.3
18,58238,34.1,8.3
18,58238,31.2,8.7
18,58238,45,8
18,58238,31.4,8
18,58238,46.3,8.3
18,58238,114.8,8.7
18,58238,57.7,11
18,58238,31.1,8
18,58238,56.1,14
18,58238,31.5,9.7
18,58238,58,8
18,58238,26.4,10
18,58238,39.7,8.3
18,58238,26.7,8.7
18,58238,31.7,8
18,58238,36.4,11.5
18,58238,52.8,8.8
18,58238,86.9,12.1
18,58238,29.3,8.1
18,58238,84.8,12.3
18,58238,33,12.8
18,58238,37.3,12
18,58238,37,8.5
18,58238,36.4,9.2
18,58238,30.8,9.3
18,58238,38.6,8.9
18,58238,44.2,9.3
18,58238,129.6,8.1
18,58238,77.8,10.7
18,58238,109.1,10.3
18,58238,29.4,8.7
18,58238,26.5,12.3
18,58238,95.3,9.2
18,58238,84.2,9.9
18,58238,27.1,8.8
18,58238,51.5,10.5
18,58238,41,9.4
18,58238,32.4,10.4
18,58238,52.8,8.1
18,58238,61.2,11.2
18,58238,121.2,8.8
18,58238,33.7,9.4
18,58238,45.2,8.8
18,58238,109.9,13.7
18,58238,28,13.6
18,58238,27,13.9
18,58238,49.3,9
18,58238,41.1,9.8
18,58238,29.6,11.7
18,58238,33.8,9.5
19,58241,25.1,9
19,58241,94.1,12.0251399328322
19,58241,73.9,8
19,58241,42.4,9.5
19,58241,26,14.8538301615225
19,58241,66.9,8
19,58241,26,10.9
19,58241,45.4,8.8
19,58241,26.8,8
19,58241,48.3,8.2
19,58241,32.9,11
19,58241,33.2,9.5
19,58241,27.7,11.9
19,58241,30.1,8
19,58241,58.1,13.7
19,58241,27.1,8
19,58241,29.9,8.3
19,58241,38.2,13
19,58241,36.7,9
19,58241,53.1,8.7
19,58241,135.9,9.3
19,58241,42.4,8.7
19,58241,87.9,9.3
19,58241,52.3,14
19,58241,55.4,9.3
19,58241,85.7,12
19,58241,46.1,13.7
19,58241,105.8,8
19,58241,32.3,10.7
19,58241,36.1,10
19,58241,30.2,13
19,58241,41.4,10
19,58241,82.5,9
19,58241,45.9,9.7
19,58241,85.1,12.7
19,58241,47.1,10.7
19,58241,38.3,10.3
19,58241,146.8,8
19,58241,67.8,8
19,58241,72.7,8.3
19,58241,26.5,9
19,58241,38.4,14.3
19,58241,25.8,8
19,58241,54.3,9
19,58241,106.1,9.3
19,58241,29.7,9.3
19,58241,70.3,13
19,58241,35.4,9.7
19,58241,28,9.7
19,58241,34.5,8.7
19,58241,37.2,10.3
19,58241,38.4,8.8
19,58241,40.8,8.9
19,58241,27.6,10.5
19,58241,82.2,12.7
19,58241,75.8,9.7
19,58241,32.6,9
19,58241,123.6,8.9
19,58241,120.8,8.8
19,58241,59.8,13
19,58241,26,9
19,58241,42.6,18.7
19,58241,33.5,10
19,58241,134.7,11.3
19,58241,109.6,10
19,58241,36.9,10.3
19,58241,34.1,8.3
19,58241,31.2,8.7
19,58241,45,8
19,58241,31.4,8
19,58241,46.3,8.3
19,58241,114.8,8.7
19,58241,57.7,11
19,58241,31.1,8
19,58241,56.1,14
19,58241,31.5,9.7
19,58241,58,8
19,58241,26.4,10
19,58241,39.7,8.3
19,58241,26.7,8.7
19,58241,31.7,8
19,58241,36.4,11.5
19,58241,52.8,8.8
19,58241,86.9,12.1
19,58241,29.3,8.1
19,58241,84.8,12.3
19,58241,33,12.8
19,58241,37.3,12
19,58241,37,8.5
19,58241,36.4,9.2
19,58241,30.8,9.3
19,58241,38.6,8.9
19,58241,44.2,9.3
19,58241,129.6,8.1
19,58241,77.8,10.7
19,58241,109.1,10.3
19,58241,29.4,8.7
19,58241,26.5,12.3
19,58241,95.3,9.2
19,58241,84.2,9.9
19,58241,27.1,8.8
19,58241,51.5,10.5
19,58241,41,9.4
19,58241,32.4,10.4
19,58241,52.8,8.1
19,58241,61.2,11.2
19,58241,121.2,8.8
19,58241,33.7,9.4
19,58241,45.2,8.8
19,58241,109.9,13.7
19,58241,28,13.6
19,58241,27,13.9
19,58241,49.3,9
19,58241,41.1,9.8
19,58241,29.6,11.7
19,58241,33.8,9.5
20,58251,40.3,12
20,58251,56.2,8.5
20,58251,27,10
20,58251,26.8,10.7
20,58251,115.9,12
20,58251,25.4,8.4
20,58251,37.9,8
20,58251,42.2,10
20,58251,40.9,8.5
20,58251,44.4,10.9
20,58251,38.9,10.6
20,58251,64.8,11
20,58251,40.5,10.8
20,58251,83.3,9
20,58251,34.1,9
20,58251,69.2,9.7
20,58251,31.9,12
20,58251,39.2,11
20,58251,85.9,11.5
20,58251,45.2,11.7
20,58251,41.3,11
20,58251,91.6,10.3
20,58251,100.2,10
20,58251,44.4,9
20,58251,30.9,8.3
20,58251,46.6,10.3
20,58251,25.3,11.3
20,58251,63.1,10
20,58251,34.8,8.3
20,58251,42.9,14.3
20,58251,75.6,11
20,58251,28.8,10.3
20,58251,25,9
20,58251,77.4,12.7
20,58251,56.4,8
20,58251,43.4,8.7
20,58251,207.1,8.7
20,58251,48,10
20,58251,94.6,9
20,58251,47.5,8.3
20,58251,26.3,9
20,58251,76.1,9
20,58251,72.2,14.3
20,58251,37.2,9.7
20,58251,90.5,14
20,58251,85.9,9.7
20,58251,41.6,10
20,58251,38.7,8.3
20,58251,26.3,12
20,58251,123.8,15
20,58251,33.6,11.7
20,58251,46.8,12
20,58251,29.3,13
20,58251,53.7,8
20,58251,120.2,10
20,58251,119.7,12
20,58251,43.8,8
20,58251,29.3,8
20,58251,37.2,8.7
20,58251,83.8,12
20,58251,28.3,8
20,58251,33.2,12.3
20,58251,117.4,8.3
20,58251,76.2,10
20,58251,76.3,10.3
20,58251,36,10.3
20,58251,65.1,8
20,58251,32,9.7
20,58251,35.2,8.7
20,58251,60.3,8
20,58251,32.3,8
20,58251,69.5,10
20,58251,37.7,9.3
20,58251,28.3,8.3
20,58251,48.3,11.7
20,58251,35.1,10.7
20,58251,94.2,15.2
20,58251,86.1,10.9
20,58251,39.5,12.8
20,58251,34.4,9
20,58251,37.2,11.5
20,58251,35.3,8.5
20,58251,35,10.1
20,58251,73.5,9.7
20,58251,52.7,8.2
20,58251,106.6,10.6
20,58251,27.3,12.6
20,58251,46,11.3
20,58251,28.4,9.5
20,58251,64.4,8.4
20,58251,64.1,9.1
20,58251,44.1,9.4
20,58251,44.2,9.3
20,58251,129.6,8.1
20,58251,77.8,10.7
20,58251,109.1,10.3
20,58251,29.4,8.7
20,58251,26.5,12.3
20,58251,95.3,9.2
20,58251,84.2,9.9
20,58251,27.1,8.8
20,58251,51.5,10.5
20,58251,41,9.4
20,58251,32.4,10.4
20,58251,52.8,8.1
20,58251,61.2,11.2
20,58251,121.2,8.8
20,58251,33.7,9.4
20,58251,45.2,8.8
20,58251,109.9,13.7
20,58251,28,13.6
20,58251,27,13.9
20,58251,49.3,9
20,58251,41.1,9.8
20,58251,29.6,11.7
20,58251,33.8,9.5
21,58259,49.5,12
21,58259,26.1,8
21,58259,63.4,9
21,58259,47.5,9.3
21,58259,40.5,8
21,58259,34.5,9.6
21,58259,62.2,9.8
21,58259,31.1,9.6
21,58259,76,16.6
21,58259,26.9,9.5
21,58259,27.1,12.4
21,58259,38.5,11
21,58259,47.4,9.8
21,58259,83,8.3
21,58259,74.7,13.7
21,58259,26.1,14.2
21,58259,35.4,8.5
21,58259,30.1,8.1
21,58259,26.5,8.4
21,58259,34.4,8
21,58259,76.9,17
21,58259,45.5,13.1
21,58259,64.4,9.2
21,58259,78.4,10
21,58259,74.8,10
21,58259,27.7,8
21,58259,25,16
21,58259,42.4,8
21,58259,56.7,13
21,58259,44.2,10.3
21,58259,66.8,11.7
21,58259,41.5,9.7
21,58259,64.2,8.7
21,58259,37.1,8.3
21,58259,27,8
21,58259,60,12.7
21,58259,31.8,10
21,58259,32,8.7
21,58259,44.6,8.11516831683169
21,58259,27.8,11
21,58259,28.5,8.7
21,58259,34,8
21,58259,73.2,9.7
21,58259,43.2,8
21,58259,31,9
21,58259,27.7,10
21,58259,31.3,8
21,58259,47.8,10.3
21,58259,40.6,12
21,58259,33.4,8.3
21,58259,84.7,11.3
21,58259,133.8,9
21,58259,33.1,8.7
21,58259,36.4,9
21,58259,37.3,10.3
21,58259,75,10.7
21,58259,129.5,9.3
21,58259,62.2,10.3
21,58259,52.4,11
21,58259,46.9,10
21,58259,33.2,8
21,58259,29.1,8.4
21,58259,26.5,9.5
21,58259,42.9,8.8
21,58259,113.8,12.6
21,58259,38.9,10.8
21,58259,194,11.6
21,58259,122.5,10.1
21,58259,101.8,9.6
21,58259,25,10.6
21,58259,27.8,10
21,58259,72.8,8.9
21,58259,42.6,8.6
21,58259,52,9.9
21,58259,48.3,11.7
21,58259,35.1,10.7
21,58259,94.2,15.2
21,58259,86.1,10.9
21,58259,39.5,12.8
21,58259,34.4,9
21,58259,37.2,11.5
21,58259,35.3,8.5
21,58259,35,10.1
21,58259,73.5,9.7
21,58259,52.7,8.2
21,58259,106.6,10.6
21,58259,27.3,12.6
21,58259,46,11.3
21,58259,28.4,9.5
21,58259,64.4,8.4
21,58259,64.1,9.1
21,58259,44.1,9.4
21,58259,44.2,9.3
21,58259,129.6,8.1
21,58259,77.8,10.7
21,58259,109.1,10.3
21,58259,29.4,8.7
21,58259,26.5,12.3
21,58259,95.3,9.2
21,58259,84.2,9.9
21,58259,27.1,8.8
21,58259,51.5,10.5
21,58259,41,9.4
21,58259,32.4,10.4
21,58259,52.8,8.1
21,58259,61.2,11.2
21,58259,121.2,8.8
21,58259,33.7,9.4
21,58259,45.2,8.8
21,58259,109.9,13.7
21,58259,28,13.6
21,58259,27,13.9
21,58259,49.3,9
21,58259,41.1,9.8
21,58259,29.6,11.7
21,58259,33.8,9.5
22,58265,29.4,12.3
22,58265,26.2,10.4
22,58265,36,13
22,58265,69.8,14
22,58265,47.3,8.3
22,58265,38.3,13
22,58265,38.3,11.7
22,58265,47.9,10.3
22,58265,41.1,8
22,58265,30.6,9.6
22,58265,40.1,10
22,58265,25.9,10
22,58265,29.3,12
22,58265,29,10
22,58265,50.7,9.5
22,58265,52,9.6
22,58265,47.9,12.7
22,58265,39.9,8
22,58265,110.1,8
22,58265,41.4,8
22,58265,97.7,11
22,58265,48.1,9.7
22,58265,37.9,11.3
22,58265,77,9.6
22,58265,89.7,21.5
22,58265,55.2,14.4
22,58265,113.8,9
22,58265,92.3,9.3
22,58265,28.1,17.3
22,58265,41.1,10
22,58265,37.6,9
22,58265,110.7,8.3
22,58265,96.5,15.3
22,58265,36.5,13
22,58265,35.6,12
22,58265,32.9,9
22,58265,130.1,8
22,58265,51.9,10
22,58265,46.9,19
22,58265,40.4,8
22,58265,29.8,12.7
22,58265,28.2,10.7
22,58265,40.9,10
22,58265,27.9,8
22,58265,39.7,9
22,58265,37.7,8.7
22,58265,115.4,15
22,58265,65.6,13
22,58265,26.7,14
22,58265,58.6,8.7
22,58265,141.1,15
22,58265,68.2,21
22,58265,46.9,9
22,58265,46.7,9
22,58265,50.1,14
22,58265,34.3,9
22,58265,114.5,8.7
22,58265,91.3,15
22,58265,47.4,13
22,58265,40.6,13
22,58265,26.2,13.3
22,58265,39.2,11.3
22,58265,38.2,10
22,58265,67,11.3
22,58265,39.6,9.7
22,58265,32.1,13.7
22,58265,98.6,8.3
22,58265,40.5,13
22,58265,182.5,8
22,58265,78.7,13
22,58265,25.3,10
22,58265,50.7,11.3
22,58265,25.8,12
22,58265,35.4,8.7
22,58265,72.1,16
22,58265,42.8,8
22,58265,68.1,8
22,58265,64.2,8.7
22,58265,93.5,12
22,58265,47,15
22,58265,26.7,10.3
22,58265,34.7,9.7
22,58265,27.9,14.3
22,58265,38.6,8.7
22,58265,25.7,8
22,58265,57,9.3
22,58265,29.4,10.7
22,58265,35.7,12.7
22,58265,52.1,10.3
22,58265,47.2,8
22,58265,37.3,10.7
22,58265,55.4,9.7
22,58265,108.4,12
22,58265,104.8,11
22,58265,64.9,9.3
22,58265,84.4,9
22,58265,62.2,9.7
22,58265,60.2,8
22,58265,26,11.7
22,58265,30.9,11
22,58265,35.6,12
22,58265,159.9,8
22,58265,202.7,10
22,58265,28.5,10
22,58265,46.8,13
22,58265,40.2,8
22,58265,58.6,8.3
22,58265,40.3,8
22,58265,31.2,8.4
22,58265,69.8,8.2
22,58265,41.3,9.7
22,58265,27,8.3
22,58265,39.3,9.58518794194267
22,58265,28.1,9
22,58265,98.4,10.8
22,58265,48.8,9.3
22,58265,28.3,9
22,58265,27,9.2
22,58265,45.9,8.7
23,58326,41.2,8.23432020997372
23,58326,28.3,8.64279265091861
23,58326,37.9999999999999,9.40713385826768
23,58326,88.4,9.42530708661416
23,58326,29.5,11.2831994312122
23,58326,52.8,8.30061855670102
23,58326,31.2,8.732492001422
23,58326,32.2,8.82823320298613
23,58326,28.4,10.2161180234625
23,58326,32.8,13
23,58326,35.7,9.7
23,58326,32.3,9
23,58326,84.4,9
23,58326,37.9,10.7
23,58326,32.7,8.7
23,58326,55.6,8.3
23,58326,28.9,8.3
23,58326,37.1,8
23,58326,38.9,8.7
23,58326,69.8,11
23,58326,82.7,9.3
23,58326,68.4,9
23,58326,28.8,8
23,58326,27.8,8
23,58326,33,11
23,58326,112.2,8
23,58326,29.1,9.3
23,58326,81.9,8.3
23,58326,152.3,11.3
23,58326,27.1,8.7
23,58326,25.4,10.3
23,58326,74.3,11
23,58326,33.3,13
23,58326,40.5,9.3
23,58326,35.2,10
23,58326,37.7,10
23,58326,90.2,8.7
23,58326,31.1,8
23,58326,63.8,9.7
23,58326,103.3,8
23,58326,86.2,8.3
23,58326,44.6,9.3
23,58326,34.7,11
23,58326,93.5,10.6
23,58326,31.7,8.9
23,58326,25.2,8.8
23,58326,26.3,9.8
23,58326,35.2,8.7
23,58326,75.5,8.2
23,58326,35.1,8.5
23,58326,34.3,10.9
23,58326,133.9,8.4
23,58326,92.2,8.4
23,58326,43.7,8.1
23,58326,93.5,8.9
23,58326,43.4,8.2
23,58326,50.3,8.7
23,58326,41.4,10.1
23,58326,39,8.5
23,58326,70.9,8
23,58326,29.3,10.6
23,58326,39.2,11.3
23,58326,38.2,10
23,58326,67,11.3
23,58326,39.6,9.7
23,58326,32.1,13.7
23,58326,98.6,8.3
23,58326,40.5,13
23,58326,182.5,8
23,58326,78.7,13
23,58326,25.3,10
23,58326,50.7,11.3
23,58326,25.8,12
23,58326,35.4,8.7
23,58326,72.1,16
23,58326,42.8,8
23,58326,68.1,8
23,58326,64.2,8.7
23,58326,93.5,12
23,58326,47,15
23,58326,26.7,10.3
23,58326,34.7,9.7
23,58326,27.9,14.3
23,58326,38.6,8.7
23,58326,25.7,8
23,58326,57,9.3
23,58326,29.4,10.7
23,58326,35.7,12.7
23,58326,52.1,10.3
23,58326,47.2,8
23,58326,37.3,10.7
23,58326,55.4,9.7
23,58326,108.4,12
23,58326,104.8,11
23,58326,64.9,9.3
23,58326,84.4,9
23,58326,62.2,9.7
23,58326,60.2,8
23,58326,26,11.7
23,58326,30.9,11
23,58326,35.6,12
23,58326,159.9,8
23,58326,202.7,10
23,58326,28.5,10
23,58326,46.8,13
23,58326,40.2,8
23,58326,58.6,8.3
23,58326,40.3,8
23,58326,31.2,8.4
23,58326,69.8,8.2
23,58326,41.3,9.7
23,58326,27,8.3
23,58326,39.3,9.58518794194267
23,58326,28.1,9
23,58326,98.4,10.8
23,58326,48.8,9.3
23,58326,28.3,9
23,58326,27,9.2
23,58326,45.9,8.7
24,58334,27.7,8.54246361914589
24,58334,32.3,8.97471944373623
24,58334,41.8,8.90786035597888
24,58334,104.4,8.3
24,58334,30.4,11
24,58334,30,9
24,58334,36,8.7
24,58334,56.7,9
24,58334,28.4,12
24,58334,26.8,11
24,58334,63.8,9
24,58334,27.7,13
24,58334,40.2,10
24,58334,29.8,8
24,58334,42.9,11.7
24,58334,175.3,9.7
24,58334,38.6,9.7
24,58334,29.7,8
24,58334,96.5,9.7
24,58334,135.4,8.9
24,58334,82.7,9.3
24,58334,68.4,9
24,58334,28.8,8
24,58334,27.8,8
24,58334,33,11
24,58334,112.2,8
24,58334,29.1,9.3
24,58334,81.9,8.3
24,58334,152.3,11.3
24,58334,27.1,8.7
24,58334,25.4,10.3
24,58334,74.3,11
24,58334,33.3,13
24,58334,40.5,9.3
24,58334,35.2,10
24,58334,37.7,10
24,58334,90.2,8.7
24,58334,31.1,8
24,58334,63.8,9.7
24,58334,103.3,8
24,58334,86.2,8.3
24,58334,44.6,9.3
24,58334,34.7,11
24,58334,93.5,10.6
24,58334,31.7,8.9
24,58334,25.2,8.8
24,58334,26.3,9.8
24,58334,35.2,8.7
24,58334,75.5,8.2
24,58334,35.1,8.5
24,58334,34.3,10.9
24,58334,133.9,8.4
24,58334,92.2,8.4
24,58334,43.7,8.1
24,58334,93.5,8.9
24,58334,43.4,8.2
24,58334,50.3,8.7
24,58334,41.4,10.1
24,58334,39,8.5
24,58334,70.9,8
24,58334,29.3,10.6
24,58334,39.2,11.3
24,58334,38.2,10
24,58334,67,11.3
24,58334,39.6,9.7
24,58334,32.1,13.7
24,58334,98.6,8.3
24,58334,40.5,13
24,58334,182.5,8
24,58334,78.7,13
24,58334,25.3,10
24,58334,50.7,11.3
24,58334,25.8,12
24,58334,35.4,8.7
24,58334,72.1,16
24,58334,42.8,8
24,58334,68.1,8
24,58334,64.2,8.7
24,58334,93.5,12
24,58334,47,15
24,58334,26.7,10.3
24,58334,34.7,9.7
24,58334,27.9,14.3
24,58334,38.6,8.7
24,58334,25.7,8
24,58334,57,9.3
24,58334,29.4,10.7
24,58334,35.7,12.7
24,58334,52.1,10.3
24,58334,47.2,8
24,58334,37.3,10.7
24,58334,55.4,9.7
24,58334,108.4,12
24,58334,104.8,11
24,58334,64.9,9.3
24,58334,84.4,9
24,58334,62.2,9.7
24,58334,60.2,8
24,58334,26,11.7
24,58334,30.9,11
24,58334,35.6,12
24,58334,159.9,8
24,58334,202.7,10
24,58334,28.5,10
24,58334,46.8,13
24,58334,40.2,8
24,58334,58.6,8.3
24,58334,40.3,8
24,58334,31.2,8.4
24,58334,69.8,8.2
24,58334,41.3,9.7
24,58334,27,8.3
24,58334,39.3,9.58518794194267
24,58334,28.1,9
24,58334,98.4,10.8
24,58334,48.8,9.3
24,58334,28.3,9
24,58334,27,9.2
24,58334,45.9,8.7
25,58343,39.8,11
25,58343,67.9,12
25,58343,30.2,14.7
25,58343,73.8,9.7
25,58343,53.9,8.4
25,58343,27.4,8.7
25,58343,28.7,16
25,58343,172.1,13.4
25,58343,55.4,9.7
25,58343,26,10
25,58343,30.6,10.7
25,58343,32.8,8.7
25,58343,68.9,10.7
25,58343,112.6,10.4
25,58343,26.5,8
25,58343,49.2,12
25,58343,93.2,17
25,58343,35.7,15
25,58343,33.9,8.3
25,58343,59.8,9.7
25,58343,32.6,9
25,58343,81,10
25,58343,56.7,8.7
25,58343,29.1,12.7
25,58343,82.5,9
25,58343,65.8,8.3
25,58343,32.9,8
25,58343,61.6,10
25,58343,51.1,8.7
25,58343,63.2,8
25,58343,52.5,9
25,58343,31.6,8
25,58343,25.2,10
25,58343,44.7,9
25,58343,29.8,8.3
25,58343,40.3,9.3
25,58343,27.7,9.3
25,58343,89.6,12.7
25,58343,48.3,8.3
25,58343,65.8,9
25,58343,167.3,9.3
25,58343,32.8,8
25,58343,54.4,8.3
25,58343,30.8,10
25,58343,48.2,10.3
25,58343,117.1,10
25,58343,31.8,8.3
25,58343,32.4,12
25,58343,30.1,10
25,58343,60,12
25,58343,60.2,9
25,58343,41.8,9.7
25,58343,83.6,8
25,58343,29.2,8
25,58343,33.2,8
25,58343,177.7,13
25,58343,88.4,8
25,58343,69.6,12.7
25,58343,32,9.1
25,58343,151.2,8.2
25,58343,69.1,8.3
25,58343,60,18.5
25,58343,25.3,9.9
25,58343,78,8.7
25,58343,59.6,12.3
25,58343,33.6,8.3
25,58343,59.8,8.7
25,58343,82.5,9.4
25,58343,115.8,8.3
25,58343,73.6,9.2
25,58343,46.7,9.1
25,58343,50.7,11.3
25,58343,25.8,12
25,58343,35.4,8.7
25,58343,72.1,16
25,58343,42.8,8
25,58343,68.1,8
25,58343,64.2,8.7
25,58343,93.5,12
25,58343,47,15
25,58343,26.7,10.3
25,58343,34.7,9.7
25,58343,27.9,14.3
25,58343,38.6,8.7
25,58343,25.7,8
25,58343,57,9.3
25,58343,29.4,10.7
25,58343,35.7,12.7
25,58343,52.1,10.3
25,58343,47.2,8
25,58343,37.3,10.7
25,58343,55.4,9.7
25,58343,108.4,12
25,58343,104.8,11
25,58343,64.9,9.3
25,58343,84.4,9
25,58343,62.2,9.7
25,58343,60.2,8
25,58343,26,11.7
25,58343,30.9,11
25,58343,35.6,12
25,58343,159.9,8
25,58343,202.7,10
25,58343,28.5,10
25,58343,46.8,13
25,58343,40.2,8
25,58343,58.6,8.3
25,58343,40.3,8
25,58343,31.2,8.4
25,58343,69.8,8.2
25,58343,41.3,9.7
25,58343,27,8.3
25,58343,39.3,9.58518794194267
25,58343,28.1,9
25,58343,98.4,10.8
25,58343,48.8,9.3
25,58343,28.3,9
25,58343,27,9.2
25,58343,45.9,8.7
26,58345,56.7,8
26,58345,30.8,8.8
26,58345,30.4,12
26,58345,28.4,9
26,58345,49.1,10
26,58345,26.3,10
26,58345,25.3,8.3
26,58345,28.2,8
26,58345,37.2,8
26,58345,31.5,8
26,58345,80.5,8
26,58345,28.4,8.2
26,58345,57.7,8.72529229711142
26,58345,51.8000000000001,9.2
26,58345,46.7,8
26,58345,65.4,10.3
26,58345,67.2,8.3
26,58345,55.8,10
26,58345,83.9,19.7
26,58345,59.2,13.5
26,58345,52.8,9.8
26,58345,47.5,9.3
26,58345,44.3,10.7
26,58345,25.6,9
26,58345,56.7,9
26,58345,35.9,11
26,58345,57.8,13
26,58345,45.4,8.7
26,58345,34.2,13.3
26,58345,80.6,10.7
26,58345,72.8,9.3
26,58345,92.7,9.3
26,58345,66.8,9
26,58345,29,8.3
26,58345,43.9,9.7
26,58345,33.4,10.3
26,58345,33.7,8.7
26,58345,32.6,11.7
26,58345,28.1,10.3
26,58345,28.9,8.7
26,58345,93.3,9
26,58345,110.1,14.7
26,58345,71.6,9.3
26,58345,75.6,17
26,58345,37.1,12.3
26,58345,30.4,11
26,58345,50.8,13.7
26,58345,72.7,9
26,58345,102,10
26,58345,35.4,12.3
26,58345,45.8,10.3
26,58345,25.9,8.3
26,58345,25.2,8.3
26,58345,44.5,8.3
26,58345,29.9,10.7
26,58345,99,8
26,58345,50.5,8.3
26,58345,55.8,9
26,58345,25.7,8.3
26,58345,81.8,8
26,58345,25.1,8.3
26,58345,70.9,9.9
26,58345,61.2,13.8
26,58345,79.8,9.7
26,58345,42.1,8.3
26,58345,41.4,9.7
26,58345,59.8,8.7
26,58345,82.5,9.4
26,58345,115.8,8.3
26,58345,73.6,9.2
26,58345,46.7,9.1
26,58345,50.7,11.3
26,58345,25.8,12
26,58345,35.4,8.7
26,58345,72.1,16
26,58345,42.8,8
26,58345,68.1,8
26,58345,64.2,8.7
26,58345,93.5,12
26,58345,47,15
26,58345,26.7,10.3
26,58345,34.7,9.7
26,58345,27.9,14.3
26,58345,38.6,8.7
26,58345,25.7,8
26,58345,57,9.3
26,58345,29.4,10.7
26,58345,35.7,12.7
26,58345,52.1,10.3
26,58345,47.2,8
26,58345,37.3,10.7
26,58345,55.4,9.7
26,58345,108.4,12
26,58345,104.8,11
26,58345,64.9,9.3
26,58345,84.4,9
26,58345,62.2,9.7
26,58345,60.2,8
26,58345,26,11.7
26,58345,30.9,11
26,58345,35.6,12
26,58345,159.9,8
26,58345,202.7,10
26,58345,28.5,10
26,58345,46.8,13
26,58345,40.2,8
26,58345,58.6,8.3
26,58345,40.3,8
26,58345,31.2,8.4
26,58345,69.8,8.2
26,58345,41.3,9.7
26,58345,27,8.3
26,58345,39.3,9.58518794194267
26,58345,28.1,9
26,58345,98.4,10.8
26,58345,48.8,9.3
26,58345,28.3,9
26,58345,27,9.2
26,58345,45.9,8.7
27,58358,42.3,13
